fill_id,datetime_utc,date,market_question,market_id_short,side,action_plain,size_shares,price,notional_usd,mid,edge_vs_mid_cents,inv_yes_after,inv_no_after,net_inv_after,cash_after,fee,rebate
1979,2026-06-01T08:41:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),112.575,0.25,28.1438,0.235,-1.5,193.952,121.87,72.0812,9027.08,0,0
1980,2026-06-01T08:42:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.265,-2.5,90.6716,121.87,-31.1988,9051.87,0,0
1981,2026-06-01T08:43:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.26,27.6584,0.245,-1.5,197.05,121.87,75.1796,9024.21,0,0
1982,2026-06-01T08:47:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.25,-1,93.77,121.87,-28.1004,9049,0,0
1983,2026-06-01T08:48:00+00:00,2026-06-01,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,sell_yes,Sold YES (ask lifted),73.1222,0.37,27.0552,0.385,-1.5,22.4275,94.811,-72.3836,9076.05,0,0
1984,2026-06-01T08:49:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.225,-0.5,197.05,121.87,75.1796,9052.3,0,0
1985,2026-06-01T08:50:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.25,-2,93.77,121.87,-28.1004,9076.05,0,0
1986,2026-06-01T08:51:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.235,-0.5,197.05,121.87,75.1796,9051.27,0,0
1987,2026-06-01T08:54:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),112.575,0.24,27.018,0.25,-1,84.4748,121.87,-37.3956,9078.28,0,0
1988,2026-06-01T08:55:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.225,-1.5,187.755,121.87,65.8844,9053.5,0,0
1989,2026-06-01T08:56:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),112.575,0.23,25.8923,0.235,-0.5,75.1796,121.87,-46.6908,9079.39,0,0
1990,2026-06-01T08:56:00+00:00,2026-06-01,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),61.968,0.38,23.5478,0.375,-0.5,84.3955,94.811,-10.4156,9055.84,0,0
1991,2026-06-01T08:58:00+00:00,2026-06-01,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,sell_yes,Sold YES (ask lifted),61.968,0.41,25.4069,0.42,-1,22.4275,94.811,-72.3836,9081.25,0,0
1992,2026-06-01T08:58:00+00:00,2026-06-01,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,buy_yes,Bought YES (bid hit),46.476,0.5,23.238,0.46,-4,69.807,63.2074,6.59959,9058.01,0,0
1993,2026-06-01T09:00:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.25,-1,178.46,121.87,56.5892,9031.16,0,0
1994,2026-06-01T09:05:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.26,-1,75.1796,121.87,-46.6908,9056.98,0,0
1995,2026-06-01T09:07:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),49.2646,0.34,16.75,0.32,-2,81.333,50.1941,31.1389,9040.23,0,0
1996,2026-06-01T09:22:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.28,29.786,0.255,-2.5,181.558,121.87,59.6876,9010.44,0,0
1997,2026-06-01T09:22:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.32,14.8723,0.345,-2.5,34.857,50.1941,-15.3371,9025.31,0,0
1998,2026-06-01T09:23:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),54.8417,0.34,18.6462,0.305,-3.5,89.6987,50.1941,39.5046,9006.67,0,0
1999,2026-06-01T09:34:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.25,-1,78.278,121.87,-43.5924,9031.46,0,0
2000,2026-06-01T09:34:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.26,12.0838,0.265,-0.5,43.2227,50.1941,-6.9714,9043.54,0,0
2001,2026-06-01T09:38:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.245,-1.5,181.558,121.87,59.6876,9016.69,0,0
2002,2026-06-01T09:40:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.24,26.2744,0.245,-0.5,72.0812,121.87,-49.7892,9042.96,0,0
2003,2026-06-01T09:46:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.24,-1,175.361,121.87,53.4908,9017.14,0,0
2004,2026-06-01T09:47:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),112.575,0.25,28.1438,0.26,-1,62.786,121.87,-59.0844,9045.28,0,0
2005,2026-06-01T09:53:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),112.575,0.27,30.3953,0.26,-1,175.361,121.87,53.4908,9014.89,0,0
2006,2026-06-01T09:55:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.26,26.8528,0.27,-1,72.0812,121.87,-49.7892,9041.74,0,0
2007,2026-06-01T09:56:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.25,-1,175.361,121.87,53.4908,9014.89,0,0
2008,2026-06-01T09:58:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.24,26.2744,0.245,-0.5,65.8844,121.87,-55.986,9041.16,0,0
2009,2026-06-01T10:03:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),109.477,0.28,30.6535,0.255,-2.5,175.361,121.87,53.4908,9010.51,0,0
2010,2026-06-01T10:09:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.255,-0.5,72.0812,121.87,-49.7892,9036.33,0,0
2011,2026-06-01T10:17:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.255,-1.5,175.361,121.87,53.4908,9008.44,0,0
2012,2026-06-01T10:18:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,sell_yes,Sold YES (ask lifted),74.9813,0.56,41.9895,0.58,-2,47.9434,67.6988,-19.7554,9050.43,0,0
2013,2026-06-01T10:24:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,buy_yes,Bought YES (bid hit),61.968,0.58,35.9414,0.47,-11,109.911,67.6988,42.2126,9014.49,0,0
2014,2026-06-01T10:27:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.26,-3,72.0812,121.87,-49.7892,9038.25,0,0
2015,2026-06-01T10:28:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.23,-2,175.361,121.87,53.4908,9012.43,0,0
2016,2026-06-01T10:31:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.26,-3,72.0812,121.87,-49.7892,9036.18,0,0
2017,2026-06-01T10:32:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.24,-1,175.361,121.87,53.4908,9010.36,0,0
2018,2026-06-01T10:34:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.245,-0.5,72.0812,121.87,-49.7892,9035.15,0,0
2019,2026-06-01T10:35:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,sell_yes,Sold YES (ask lifted),86.1355,0.55,47.3745,0.56,-1,23.7759,67.6988,-43.9229,9082.52,0,0
2020,2026-06-01T10:36:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.245,-0.5,175.361,121.87,53.4908,9056.7,0,0
2021,2026-06-01T10:41:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.26,-2,72.0812,121.87,-49.7892,9081.49,0,0
2022,2026-06-01T10:42:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,buy_yes,Bought YES (bid hit),61.968,0.59,36.5611,0.485,-10.5,85.7439,67.6988,18.0451,9044.93,0,0
2023,2026-06-01T10:43:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.23,-1,175.361,121.87,53.4908,9020.14,0,0
2024,2026-06-01T10:45:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.23,24.467,0.24,-1,68.9828,121.87,-52.8876,9044.61,0,0
2025,2026-06-01T10:49:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),112.575,0.24,27.018,0.235,-0.5,181.558,121.87,59.6876,9017.59,0,0
2026,2026-06-01T10:50:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.245,-0.5,78.278,121.87,-43.5924,9042.38,0,0
2027,2026-06-01T10:50:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.23,10.6895,0.225,-0.5,89.6987,50.1941,39.5046,9031.69,0,0
2028,2026-06-01T10:51:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.23,-1,181.558,121.87,59.6876,9006.9,0,0
2029,2026-06-01T10:52:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.25,-1,78.278,121.87,-43.5924,9031.69,0,0
2030,2026-06-01T10:54:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.22,-2,181.558,121.87,59.6876,9006.9,0,0
2031,2026-06-01T10:55:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),121.87,0.23,28.0302,0.235,-0.5,59.6876,121.87,-62.1828,9034.93,0,0
2032,2026-06-01T10:56:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.23,-0,162.968,121.87,41.0972,9011.18,0,0
2033,2026-06-01T10:57:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.24,26.2744,0.245,-0.5,53.4908,121.87,-68.3796,9037.45,0,0
2034,2026-06-01T10:57:00+00:00,2026-06-01,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,buy_yes,Bought YES (bid hit),46.476,0.51,23.7028,0.46,-5,116.283,63.2074,53.0756,9013.75,0,0
2035,2026-06-01T10:58:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.23,-1,156.771,121.87,34.9004,8988.96,0,0
2036,2026-06-01T11:00:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.265,-3.5,53.4908,121.87,-68.3796,9012.72,0,0
2037,2026-06-01T11:01:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.23,-3,156.771,121.87,34.9004,8985.86,0,0
2038,2026-06-01T11:02:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.255,-1.5,53.4908,121.87,-68.3796,9010.65,0,0
2039,2026-06-01T11:03:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.235,-1.5,156.771,121.87,34.9004,8984.83,0,0
2040,2026-06-01T11:05:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.245,-1.5,53.4908,121.87,-68.3796,9008.58,0,0
2041,2026-06-01T11:06:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.23,-1,156.771,121.87,34.9004,8983.8,0,0
2042,2026-06-01T11:07:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.24,25.5308,0.245,-0.5,50.3924,121.87,-71.478,9009.33,0,0
2043,2026-06-01T11:07:00+00:00,2026-06-01,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),82.4174,0.37,30.4945,0.36,-1,104.845,94.811,10.0339,8978.83,0,0
2044,2026-06-01T11:13:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.22,-1,153.672,121.87,31.802,8955.08,0,0
2045,2026-06-01T11:14:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.25,-2,50.3924,121.87,-71.478,8978.83,0,0
2046,2026-06-01T11:14:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,buy_yes,Bought YES (bid hit),61.968,0.46,28.5053,0.45,-1,147.712,67.6988,80.0131,8950.33,0,0
2047,2026-06-01T11:22:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.235,-0.5,153.672,121.87,31.802,8925.54,0,0
2048,2026-06-01T11:24:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.26,-1,50.3924,121.87,-71.478,8951.36,0,0
2049,2026-06-01T11:29:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),109.477,0.23,25.1797,0.23,-0,159.869,121.87,37.9988,8926.18,0,0
2050,2026-06-01T11:30:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.24,26.2744,0.26,-2,50.3924,121.87,-71.478,8952.46,0,0
2051,2026-06-01T11:32:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.22,-1,153.672,121.87,31.802,8928.7,0,0
2052,2026-06-01T11:35:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.27,-4,50.3924,121.87,-71.478,8952.46,0,0
2053,2026-06-01T11:37:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.22,-2,153.672,121.87,31.802,8927.67,0,0
2054,2026-06-01T11:57:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.26,-3,50.3924,121.87,-71.478,8951.42,0,0
2055,2026-06-01T12:08:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.245,-1.5,153.672,121.87,31.802,8924.57,0,0
2056,2026-06-01T12:11:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.26,-3,50.3924,121.87,-71.478,8948.33,0,0
2057,2026-06-01T12:14:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.22,-1,153.672,121.87,31.802,8924.57,0,0
2058,2026-06-01T12:15:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.25,-2,50.3924,121.87,-71.478,8948.33,0,0
2059,2026-06-01T12:31:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.23,-0,153.672,121.87,31.802,8924.57,0,0
2060,2026-06-01T12:32:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.24,26.2744,0.245,-0.5,44.1956,121.87,-77.6748,8950.84,0,0
2061,2026-06-01T12:35:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.25,26.5946,0.235,-1.5,150.574,121.87,28.7036,8924.25,0,0
2062,2026-06-01T12:36:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.24,26.2744,0.245,-0.5,41.0972,121.87,-80.7732,8950.52,0,0
2063,2026-06-01T12:38:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.25,26.5946,0.245,-0.5,147.476,121.87,25.6052,8923.93,0,0
2064,2026-06-01T12:39:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.25,25.82,0.255,-0.5,44.1956,121.87,-77.6748,8949.75,0,0
2065,2026-06-01T12:40:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),109.477,0.25,27.3692,0.23,-2,153.672,121.87,31.802,8922.38,0,0
2066,2026-06-01T12:41:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.255,-1.5,50.3924,121.87,-71.478,8947.17,0,0
2067,2026-06-01T12:42:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.25,26.5946,0.235,-1.5,156.771,121.87,34.9004,8920.57,0,0
2068,2026-06-01T12:46:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.245,-1.5,53.4908,121.87,-68.3796,8944.33,0,0
2069,2026-06-01T12:47:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.24,25.5308,0.23,-1,159.869,121.87,37.9988,8918.8,0,0
2070,2026-06-01T12:48:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.245,-0.5,56.5892,121.87,-65.2812,8943.58,0,0
2071,2026-06-01T12:49:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.235,-0.5,159.869,121.87,37.9988,8918.8,0,0
2072,2026-06-01T12:50:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.25,-1,56.5892,121.87,-65.2812,8943.58,0,0
2073,2026-06-01T12:52:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.225,-0.5,159.869,121.87,37.9988,8919.83,0,0
2074,2026-06-01T12:54:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.25,-1,56.5892,121.87,-65.2812,8944.62,0,0
2075,2026-06-01T12:57:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.225,-0.5,159.869,121.87,37.9988,8920.86,0,0
2076,2026-06-01T13:00:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.25,-2,56.5892,121.87,-65.2812,8944.62,0,0
2077,2026-06-01T13:03:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.24,25.5308,0.235,-0.5,162.968,121.87,41.0972,8919.09,0,0
2078,2026-06-01T13:07:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.245,-1.5,59.6876,121.87,-62.1828,8942.84,0,0
2079,2026-06-01T13:08:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.24,24.7872,0.23,-1,162.968,121.87,41.0972,8918.05,0,0
2080,2026-06-01T13:09:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.245,-0.5,59.6876,121.87,-62.1828,8942.84,0,0
2081,2026-06-01T13:11:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.26,26.8528,0.235,-2.5,162.968,121.87,41.0972,8915.99,0,0
2082,2026-06-01T13:12:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.24,24.7872,0.245,-0.5,59.6876,121.87,-62.1828,8940.78,0,0
2083,2026-06-01T13:14:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.23,23.7544,0.225,-0.5,162.968,121.87,41.0972,8917.02,0,0
2084,2026-06-01T13:15:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.23,23.7544,0.25,-2,59.6876,121.87,-62.1828,8940.78,0,0
2085,2026-06-01T13:17:00+00:00,2026-06-01,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.225,-4.5,162.968,121.87,41.0972,8912.89,0,0
2086,2026-06-01T13:19:00+00:00,2026-06-01,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),50.6588,0.3,15.1977,0.315,-1.5,39.0398,50.1941,-11.1542,8928.09,0,0
